LodgingRevenue,OtherRevenue,BookingsCheckedIn,PersonsNights,RoomNights,DaysSinceLastStay,req_room
246.0,68.0,1,9,3,765,0
210.0,46.5,1,9,3,765,0
355.0,47.0,1,6,3,765,1
78.6,27.0,1,1,1,763,0
71.0,7.0,1,1,1,763,0
88.0,17.5,1,2,1,763,1
244.8,47.5,1,6,3,765,1
206.01,297.2,1,6,3,765,1
528.0,132.0,1,4,2,764,1
984.0,126.5,1,12,12,774,0
535.5,82.5,1,6,3,765,0
232.0,53.0,1,8,4,766,0
180.0,38.0,1,3,3,764,0
234.0,13.0,1,3,3,764,0
97.0,7.0,1,1,1,762,1
174.0,36.0,1,6,3,764,0
90.0,43.3,1,1,1,762,1
59.0,7.0,1,1,1,762,0
73.0,7.0,1,1,1,762,0
130.0,24.0,1,4,2,763,0
73.0,7.0,1,1,1,762,0
220.0,30.0,3,3,3,663,1
59.0,7.0,1,1,1,762,0
1286.0,168.0,14,16,16,62,1
59.0,7.0,1,1,1,762,0
140.0,24.0,1,4,2,763,0
180.0,40.5,1,3,3,764,0
328.4,148.8,1,8,4,765,1
365.0,87.0,1,10,5,766,1
75.0,6.0,1,1,1,762,0
164.7,62.0,1,2,2,763,0
130.0,24.0,1,4,2,763,0
125.0,18.0,1,2,2,763,0
435.0,33.0,3,6,4,553,0
230.36,8.0,1,8,4,765,1
180.0,18.0,1,3,3,764,0
990.0,66.0,2,3,3,651,0
97.0,63.0,1,1,1,762,0
69.2,12.5,1,1,1,762,0
69.2,7.0,1,1,1,762,0
120.0,12.0,1,2,2,763,0
283.0,133.5,1,6,3,764,0
70.0,6.0,1,1,1,762,0
70.0,6.0,1,1,1,762,0
120.0,12.0,1,2,2,763,0
195.0,130.0,1,6,3,764,0
188.28,27.0,1,3,3,764,1
238.0,96.0,1,8,4,765,0
382.0,113.6,1,10,5,766,1
227.04,108.0,1,8,4,765,0
150.0,12.0,1,2,2,763,0
120.0,12.0,1,2,2,763,0
156.0,57.0,1,4,2,763,1
120.0,12.0,1,2,2,763,0
283.0,76.0,1,6,3,764,1
294.09,116.0,1,10,5,766,0
299.2,28.0,1,8,4,765,1
268.8,56.0,1,8,4,765,0
222.6,24.0,1,3,3,764,0
180.0,18.0,1,3,3,763,0
329.6,28.0,1,4,4,764,1
180.0,18.0,1,3,3,763,0
393.9,161.0,1,10,5,765,0
238.0,223.0,1,8,4,764,0
168.0,21.8,1,2,2,762,0
248.0,96.0,1,8,2,762,0
277.0,21.0,1,3,3,763,1
82.2,24.0,1,1,1,761,1
87.0,7.0,1,1,1,761,0
464.35,80.0,1,8,4,764,1
180.0,18.0,1,3,3,763,0
280.0,48.0,1,8,4,764,0
210.0,65.0,1,6,3,763,0
490.0,10.0,1,10,5,765,0
59.5,10.5,1,2,1,761,0
292.0,146.0,1,8,4,764,0
240.0,56.5,1,4,4,764,0
180.0,18.0,1,3,3,763,0
220.0,26.5,1,3,3,763,0
270.0,21.0,1,3,3,763,1
335.55,35.5,1,4,4,764,1
240.0,24.0,1,4,4,764,0
248.0,54.0,2,4,2,717,1
183.0,42.0,1,2,1,761,1
58.0,7.0,1,1,1,761,1
512.25,53.5,1,6,6,766,0
229.2,78.0,1,8,4,764,1
240.0,33.0,1,4,4,764,0
1006.75,99.0,1,10,5,765,0
138.0,28.0,1,4,2,761,0
138.0,28.0,1,4,2,761,0
140.0,14.0,1,2,2,761,0
140.0,14.0,1,2,2,761,0
138.0,28.0,1,4,2,761,0
140.0,14.0,1,2,2,761,0
438.0,60.0,1,4,2,761,0
140.0,17.0,1,2,2,761,0
260.0,69.5,1,8,4,763,0
240.0,24.0,1,4,4,763,0
130.0,139.0,1,4,2,761,0
79.2,10.5,1,2,1,760,1
424.5,76.0,1,10,5,764,1
219.67,51.0,1,9,3,762,1
326.42,123.98,2,18,6,755,1
232.0,48.0,1,8,4,763,0
163.2,49.0,1,4,2,761,1
169.2,33.0,1,6,2,761,0
337.5,121.0,1,18,6,765,1
305.6,98.8,1,8,4,763,0
309.4,135.1,1,6,3,762,0
283.0,66.0,1,6,3,762,1
88.0,11.0,1,2,1,760,0
198.35,4.0,1,4,4,763,0
198.35,12.0,1,4,4,763,0
325.0,65.5,1,10,5,764,0
156.0,29.0,1,4,1,760,0
237.55,269.0,1,10,5,764,1
387.95,102.0,1,10,5,764,1
386.4,64.0,1,4,2,761,0
1104.8,92.0,1,4,2,761,0
305.6,114.0,1,8,4,763,1
88.0,11.0,1,1,1,760,0
156.0,47.0,1,4,2,761,0
305.6,56.0,1,8,4,763,1
140.8,16.5,1,6,2,761,0
156.0,44.0,1,4,2,761,0
156.0,44.0,1,4,2,761,0
276.0,42.0,1,6,3,762,1
264.0,54.0,1,6,3,761,1
535.5,75.5,1,12,6,764,1
88.0,2.0,1,2,1,759,1
357.0,91.0,1,12,6,764,0
78.0,14.0,1,2,1,759,0
365.0,115.0,1,10,5,763,1
135.52,78.5,1,2,2,760,1
242.4,129.0,1,8,2,760,0
180.0,16.0,1,2,2,760,1
247.8,90.0,1,8,4,762,1
299.2,44.0,1,8,4,762,1
428.0,70.0,1,12,4,762,1
158.0,14.0,1,2,1,758,0
213.6,357.9,1,4,2,760,1
156.0,36.0,1,4,1,759,0
237.6,90.0,1,3,3,761,1
354.8,75.0,1,12,4,762,1
299.2,46.0,1,8,4,762,1
898.32,60.0,1,8,4,762,1
287.44,34.0,1,8,4,762,1
60.98,2.0,1,2,1,758,1
416.5,90.5,1,14,7,764,0
174.0,41.0,1,6,3,760,0
313.0,182.5,1,6,3,760,1
211.0,112.0,1,4,2,759,1
1197.0,463.5,1,6,3,760,1
163.2,31.0,1,4,2,759,1
239.4,130.0,1,6,3,760,1
718.2,439.5,1,6,3,760,1
119.68,75.0,1,4,2,759,0
146.0,28.0,1,4,2,759,0
126.0,22.0,1,4,2,759,1
146.0,28.0,1,4,2,759,0
120.36,14.0,1,2,2,759,0
146.0,158.0,1,4,2,759,0
415.0,90.0,1,9,3,760,1
163.2,125.0,1,4,2,759,1
458.4,169.0,1,12,6,763,1
176.0,4.0,1,4,2,759,1
116.0,96.0,1,4,2,759,0
176.0,49.5,1,4,2,759,1
601.92,154.5,1,6,3,760,0
574.0,126.0,1,21,7,764,0
177.48,64.1,1,6,3,760,0
189.0,33.0,1,6,3,760,0
511.0,188.5,1,14,7,764,1
116.0,49.0,1,4,2,759,0
163.0,36.0,1,4,1,758,0
146.0,28.0,1,4,2,759,0
70.0,27.0,1,2,1,758,0
239.4,42.0,1,6,3,760,1
67.2,15.0,1,2,1,758,1
201.6,42.0,1,2,1,758,1
146.0,28.0,1,4,2,759,0
146.0,28.0,1,4,2,759,0
146.0,28.0,1,4,2,759,0
176.0,30.5,1,4,2,759,1
545.4,247.5,1,18,6,763,1
146.0,28.0,1,4,2,759,0
146.0,28.0,1,4,2,759,0
108.0,23.5,1,3,1,758,1
279.0,117.5,1,6,2,759,1
146.0,28.0,1,4,2,759,0
258.3,51.0,1,6,3,760,1
146.0,28.0,1,4,2,759,0
174.0,36.0,1,6,3,760,0
401.15,186.0,1,14,7,764,1
146.0,41.5,1,4,2,759,1
105.0,16.0,1,2,1,758,0
120.36,14.0,1,2,2,759,0
181.2,62.0,1,4,2,759,1
239.4,54.5,1,6,3,760,1
382.0,191.0,1,10,5,762,1
146.0,30.5,1,4,2,759,0
279.0,123.25,1,6,2,759,1
120.36,14.0,1,2,2,759,0
146.0,61.0,1,4,2,759,0
183.0,4.0,1,4,2,759,1
146.0,33.0,1,4,2,759,0
120.36,14.0,1,2,2,759,0
301.8,343.2,1,6,3,760,1
146.0,28.0,1,4,2,759,0
1003.2,11.0,1,6,3,760,0
174.0,36.0,1,6,3,759,0
174.0,36.0,1,6,3,759,0
116.0,24.0,1,4,2,758,0
210.68,124.0,1,8,4,760,1
174.0,120.0,1,6,3,759,0
174.0,89.5,1,6,3,759,0
284.2,148.8,1,8,4,760,1
228.37,92.99,1,6,3,759,1
264.0,8.5,1,6,3,759,1
305.6,95.0,1,8,4,760,1
213.6,217.0,1,6,3,759,1
171.0,61.0,1,4,2,758,0
230.4,8.0,1,8,4,760,1
414.0,75.5,1,4,4,760,0
88.0,14.0,1,2,1,757,0
268.8,161.0,1,8,4,760,0
210.0,64.0,1,6,3,759,0
278.1,120.5,1,9,3,759,1
347.95,171.3,1,8,4,760,1
299.2,85.5,1,8,4,760,1
492.0,107.0,1,2,2,758,0
164.0,49.8,1,2,2,758,0
492.0,102.0,1,2,2,758,0
492.0,112.8,1,2,2,758,0
492.0,222.8,1,2,2,758,0
492.0,102.0,1,2,2,758,0
492.0,102.0,1,2,2,758,0
492.0,102.0,1,2,2,758,0
299.2,43.0,1,8,4,760,1
272.0,169.0,1,6,2,758,1
336.0,70.0,1,10,5,761,0
336.0,115.0,1,10,5,761,0
244.8,56.5,1,6,3,759,1
291.0,59.0,1,6,6,761,1
280.35,91.0,1,10,5,760,1
88.0,2.0,1,2,1,756,0
264.0,6.0,1,2,1,756,0
460.0,311.0,1,10,5,760,0
448.8,153.2,1,12,6,761,1
122.0,28.0,1,1,1,756,0
342.0,57.0,1,9,3,758,0
88.0,2.0,1,2,1,756,1
305.15,55.0,1,8,4,759,1
151.92,42.0,1,6,3,758,0
151.92,69.0,1,6,3,758,0
994.5,186.0,1,6,3,758,0
216.0,14.0,1,2,2,757,1
216.0,14.0,1,2,2,757,0
180.0,14.0,1,2,2,757,0
59.0,9.0,1,1,1,756,0
184.0,28.0,1,4,2,757,1
237.6,66.0,1,6,3,758,1
712.8,205.5,1,6,3,758,1
189.6,52.0,1,6,2,757,1
189.6,52.0,1,6,2,757,1
282.0,90.0,1,6,3,758,1
90.0,16.0,1,1,1,756,0
270.0,102.0,1,1,1,756,0
270.0,93.0,1,1,1,756,0
270.0,21.0,1,1,1,756,0
270.0,21.0,1,1,1,756,0
270.0,21.0,1,1,1,756,0
270.0,21.0,1,1,1,756,0
174.0,45.99,1,6,3,758,0
79.2,2.0,1,2,1,756,1
90.0,61.0,1,1,1,756,0
433.65,98.0,1,14,7,762,1
116.0,29.0,1,4,2,757,0
88.0,12.0,1,1,1,756,0
201.6,69.0,1,6,3,758,1
475.0,103.0,1,12,3,758,0
299.44,14.0,1,8,4,759,1
862.32,96.0,1,8,4,759,1
135.38,75.5,1,4,2,757,1
287.0,44.8,1,6,3,758,0
232.0,48.0,1,8,4,759,0
232.0,48.0,1,8,4,759,0
397.6,219.4,1,12,3,758,0
140.0,84.0,1,4,2,757,0
448.8,506.5,1,12,6,761,1
175.56,48.8,1,8,4,759,0
297.5,52.5,1,10,5,760,0
305.6,148.0,1,8,4,759,1
305.6,112.0,1,8,4,759,1
327.2,56.0,1,8,4,759,0
210.68,56.0,1,8,4,759,1
494.0,159.0,1,15,5,760,1
265.0,130.0,1,6,3,758,0
451.6,90.0,1,12,4,759,1
795.0,793.5,1,6,3,758,0
82.0,7.0,1,1,1,756,0
649.5,209.5,1,20,5,760,0
151.92,86.0,1,6,3,758,0
282.0,54.0,1,9,3,758,0
176.0,4.0,1,4,2,757,1
88.0,110.0,1,2,1,756,0
994.5,213.0,1,6,3,758,0
299.2,8.0,1,8,4,759,1
552.0,153.0,1,12,6,761,1
515.35,156.0,1,12,6,761,1
116.0,29.0,1,4,2,757,0
189.0,18.0,1,6,3,758,0
264.0,3.0,1,3,3,757,1
109.0,18.0,1,3,1,755,0
163.2,28.0,1,4,2,756,1
182.94,6.0,1,6,3,757,1
88.0,20.0,1,2,1,755,0
64.0,7.0,1,1,1,755,0
108.0,21.0,1,3,1,755,0
176.0,4.5,1,2,2,756,0
528.0,6.0,1,2,2,756,0
176.0,2.0,1,2,2,756,0
311.55,56.0,1,8,4,758,1
163.56,14.0,1,2,2,756,1
401.0,79.0,4,5,5,12,1
311.55,98.0,1,8,4,758,1
712.8,281.2,1,16,4,758,0
116.0,24.0,1,4,2,756,0
116.0,24.0,1,4,2,756,0
244.8,174.0,1,6,3,757,1
339.6,61.5,1,8,4,758,0
278.8,120.5,1,8,4,758,0
176.0,6.5,1,4,2,756,0
163.2,115.0,1,4,2,756,1
198.9,159.0,1,6,3,757,1
489.6,135.0,1,4,2,756,1
430.45,241.5,1,10,5,759,1
234.88,56.0,1,8,4,758,0
238.0,60.0,1,4,4,758,0
915.45,146.0,1,8,4,758,0
311.55,56.0,1,8,4,758,1
156.0,31.0,1,4,1,755,0
224.28,56.0,1,8,4,758,1
136.0,21.0,1,3,1,755,1
118.32,192.76,1,6,3,757,1
264.0,6.0,1,6,3,757,1
294.6,176.0,1,6,3,757,1
232.0,94.0,1,8,4,757,0
164.13,84.5,1,6,3,756,0
88.0,2.0,1,2,1,754,1
236.0,18.0,2,3,3,701,0
88.0,158.0,1,2,1,754,0
305.6,66.0,1,8,4,757,0
276.0,42.0,1,6,3,756,1
828.0,126.0,1,6,3,756,1
158.4,12.0,1,2,2,755,0
475.2,39.5,1,2,2,755,0
244.4,93.0,2,3,3,390,1
238.0,42.0,1,8,4,757,0
649.5,215.5,1,20,5,758,1
276.0,71.0,1,6,3,756,1
300.0,68.0,1,12,4,757,0
255.0,273.0,1,8,4,757,1
765.0,763.5,1,8,4,757,1
649.5,250.0,1,20,5,758,1
132.76,17.0,1,2,2,755,1
264.0,92.5,1,6,3,756,1
230.4,68.0,1,8,4,757,1
264.0,3.0,1,3,3,756,0
79.2,8.0,1,2,1,754,1
274.0,81.0,1,2,1,754,1
156.0,14.0,1,2,2,755,1
88.0,7.0,1,1,1,754,0
92.0,14.0,1,2,1,754,1
108.0,7.0,1,1,1,754,1
264.0,2.0,1,2,1,754,1
382.0,70.0,1,10,5,758,0
427.5,232.0,1,10,5,758,1
288.0,66.0,1,6,3,756,1
415.8,105.5,1,12,3,756,1
387.95,99.0,1,10,5,758,0
278.1,63.0,1,9,3,756,1
305.6,71.5,1,8,4,757,1
238.0,42.0,1,8,4,757,0
382.0,76.0,1,10,5,758,1
65.0,201.4,1,2,1,754,1
219.0,21.0,1,3,3,756,0
354.8,135.0,1,12,4,757,1
806.4,222.5,1,24,12,765,0
354.8,147.5,1,12,4,757,1
132.76,14.0,1,2,2,755,1
65.2,27.0,1,3,1,754,0
74.8,15.0,1,1,1,754,0
892.5,140.0,1,10,5,758,0
750.43,182.0,1,28,14,766,1
189.15,42.0,1,6,3,755,1
276.0,75.0,1,6,3,755,0
266.24,69.0,1,12,4,756,1
93.0,17.0,1,2,1,753,0
600.25,402.5,1,14,7,759,1
476.0,316.0,1,8,4,756,0
3085.75,563.5,1,16,8,760,1
138.15,18.0,1,2,2,754,1
374.0,46.0,1,10,5,757,1
116.0,24.0,1,4,2,754,0
311.55,80.0,1,8,4,756,1
356.5,70.0,1,10,5,757,0
273.55,10.0,1,10,5,757,1
136.0,91.0,1,3,1,753,0
305.6,97.0,1,8,4,756,0
287.2,4.0,1,4,4,756,0
382.0,70.0,1,10,5,757,1
215.03,80.0,1,8,4,756,1
424.5,149.0,1,10,5,757,0
235.52,62.0,1,8,4,756,0
232.0,128.0,1,8,4,756,0
146.4,16.0,1,2,1,753,1
299.2,24.5,1,8,4,756,1
216.0,48.1,1,6,2,754,1
283.0,133.0,1,6,3,755,1
464.35,84.0,1,12,6,758,0
360.0,44.0,1,5,5,757,1
218.43,46.22,1,9,3,755,0
84.0,2.0,1,2,1,753,1
336.0,70.0,1,10,5,757,1
288.0,169.5,1,2,1,753,0
209.63,42.0,1,6,3,755,0
290.0,62.0,1,10,5,756,0
174.0,36.0,1,6,3,754,0
241.2,31.5,1,3,3,754,1
300.0,69.5,1,12,4,755,0
990.0,621.0,1,8,4,755,1
172.36,36.0,1,6,2,753,1
238.32,99.0,1,6,3,754,1
687.96,324.0,1,6,3,754,1
280.35,147.2,1,10,5,756,1
59.0,7.0,1,1,1,752,0
99.0,23.0,1,2,1,752,0
79.2,11.0,1,2,1,752,1
59.0,7.0,1,1,1,752,0
163.2,37.0,1,4,2,753,1
119.0,48.0,1,2,1,752,0
189.6,56.0,1,6,2,753,1
246.0,54.0,1,9,3,754,0
177.2,18.0,1,4,2,753,0
299.2,21.6,1,8,4,755,1
382.97,34.0,1,14,7,758,1
283.0,42.0,1,6,3,754,0
296.4,69.0,1,6,3,754,1
244.8,75.0,1,6,3,754,1
328.0,72.0,1,12,4,755,0
996.0,150.0,1,6,2,753,1
327.15,131.0,1,8,4,755,1
59.0,7.0,1,1,1,752,0
283.0,49.5,1,6,3,754,1
332.0,55.0,1,6,2,753,0
315.75,94.0,1,15,5,756,1
158.4,44.0,1,4,2,753,1
126.0,43.0,1,4,2,753,0
558.0,117.0,1,8,2,753,1
99.0,16.99,1,1,1,752,0
171.2,106.0,1,4,2,753,0
311.55,61.0,1,8,4,755,1
99.0,7.0,1,1,1,752,0
290.0,100.0,1,6,3,753,0
610.0,227.5,1,15,5,755,1
339.64,105.5,1,8,4,754,1
346.2,84.0,1,12,4,754,1
247.8,70.0,1,8,4,754,1
271.8,31.0,1,4,4,754,1
244.8,42.0,1,6,3,753,1
237.24,224.8,1,8,4,754,1
200.0,149.5,1,2,2,752,0
247.8,56.0,1,8,4,754,1
247.8,63.5,1,8,4,754,1
244.8,42.0,1,6,3,753,1
244.8,42.0,1,6,3,753,1
311.1,22.5,1,8,4,754,1
237.6,45.5,1,6,3,753,1
116.0,24.0,1,4,2,752,0
339.6,139.0,1,8,4,754,1
116.0,109.5,1,4,2,752,0
521.67,147.5,1,9,3,753,1
216.0,42.0,1,6,2,752,1
185.04,21.0,1,3,3,753,0
188.64,54.0,1,6,3,753,0
362.0,231.0,1,6,3,753,0
81.6,23.0,1,2,1,751,1
223.95,63.0,1,9,3,753,0
168.0,42.0,1,6,3,753,0
158.4,4.0,1,4,2,752,1
200.7,48.0,1,3,3,753,1
714.96,296.4,1,6,3,753,1
168.0,42.0,1,6,3,753,0
168.0,42.0,1,6,3,753,0
229.32,43.98,1,6,3,753,1
339.6,330.0,1,8,4,754,1
168.0,44.0,1,6,3,753,0
305.6,88.0,1,8,4,754,1
248.8,40.0,1,6,3,753,0
224.8,44.5,1,6,3,753,0
248.8,53.0,1,6,3,753,0
840.0,200.0,1,6,3,753,0
168.0,42.0,1,6,3,753,0
840.0,188.5,1,6,3,753,0
474.54,84.0,1,12,3,753,1
175.0,31.0,4,7,4,91,1
236.28,67.0,1,8,4,754,1
305.6,107.99,1,8,4,754,1
174.0,139.5,1,6,3,753,0
246.0,534.0,1,9,3,753,0
250.14,63.0,1,9,3,753,1
134.4,28.0,1,4,2,752,1
76.8,14.0,1,2,1,751,0
415.8,118.0,1,12,3,753,1
862.8,171.0,1,12,3,753,1
889.8,153.0,1,9,3,753,1
198.9,42.0,1,6,3,753,1
424.8,93.0,1,9,3,753,1
471.0,215.5,1,12,3,753,1
158.4,44.0,1,4,2,752,1
496.26,224.2,1,15,5,755,1
189.0,55.0,1,6,3,753,0
239.7,47.25,1,9,3,753,0
264.0,46.0,1,6,3,753,1
514.0,191.4,1,16,4,754,0
168.0,42.0,1,6,3,753,0
1085.4,189.0,1,9,3,753,1
168.0,72.6,1,6,3,753,0
244.8,69.0,1,6,3,753,1
404.0,120.0,1,12,4,754,0
351.5,92.0,1,8,4,754,1
130.0,51.99,1,4,2,752,1
168.0,42.0,1,6,3,753,0
168.0,44.5,1,6,3,753,0
168.0,55.0,1,6,3,753,1
168.0,42.0,1,6,3,753,0
244.8,69.0,1,6,3,753,1
95.0,4.5,1,2,1,751,1
278.0,46.0,1,6,3,753,0
290.0,54.0,1,6,3,753,1
238.0,101.0,1,8,4,754,0
174.0,36.0,1,6,3,753,0
325.0,190.0,1,2,1,751,1
65.0,38.0,1,2,1,751,1
132.6,210.0,1,4,2,752,1
169.41,42.0,1,6,3,753,1
116.0,48.0,1,4,2,752,0
489.6,138.0,1,4,2,752,1
489.6,84.0,1,4,2,752,1
160.8,86.0,1,2,2,752,1
185.5,21.0,2,3,2,444,1
339.6,82.2,1,8,4,754,1
223.95,102.0,1,9,3,753,0
223.95,133.0,1,9,3,753,0
317.05,44.1,1,8,4,754,1
126.0,68.5,2,10,5,619,1
363.0,42.0,1,2,1,751,0
605.0,70.0,1,2,1,751,0
642.0,194.0,1,4,2,752,1
290.0,192.99,1,6,3,753,0
278.88,207.0,1,12,4,754,0
116.0,24.0,1,4,2,752,0
327.0,44.5,1,6,3,753,1
137.52,29.12,1,6,2,752,0
339.0,57.0,1,6,3,753,0
684.0,580.59,1,16,8,758,1
278.0,6.0,1,6,3,752,0
174.0,36.0,1,6,3,752,0
297.5,52.5,1,10,5,754,0
237.6,6.0,1,6,3,752,1
299.2,44.0,1,8,4,753,1
234.0,85.0,1,6,3,752,1
502.0,60.0,1,4,4,753,0
189.0,38.0,1,6,3,752,0
238.0,150.0,1,8,4,753,0
191.0,276.0,1,4,2,751,0
442.35,80.0,1,10,5,754,0
404.0,139.5,1,12,4,753,1
264.0,6.0,1,6,3,752,1
184.0,40.5,1,4,2,751,1
184.0,31.0,1,4,2,751,1
184.0,28.0,1,4,2,751,1
184.0,30.0,1,4,2,751,1
180.0,14.0,1,2,2,751,1
317.5,158.5,1,8,4,753,0
198.9,47.0,1,6,3,752,1
68.0,14.0,1,2,1,750,0
198.9,42.0,1,6,3,752,1
68.0,17.0,1,2,1,750,0
68.0,14.0,1,2,1,750,0
68.0,14.0,1,2,1,750,0
68.0,14.0,1,2,1,750,0
68.0,14.0,1,2,1,750,0
68.0,14.0,1,2,1,750,0
424.5,70.0,1,10,5,754,1
68.0,23.0,1,2,1,750,0
305.6,56.0,1,8,4,753,1
1028.5,212.5,2,10,5,749,0
234.0,42.0,1,6,3,752,1
305.6,61.0,1,8,4,753,1
191.0,28.75,1,4,2,751,1
374.0,10.0,1,10,5,754,1
244.8,42.0,1,6,3,752,1
320.0,147.0,1,6,3,752,1
182.94,65.5,1,6,3,752,1
158.4,24.0,1,4,2,751,1
278.0,6.0,1,6,3,752,1
244.8,75.0,1,6,3,752,1
305.6,248.7,1,8,4,753,1
120.0,21.0,1,3,1,750,0
159.8,41.0,1,6,2,751,0
119.0,21.0,1,4,2,751,0
136.0,28.0,1,4,2,751,0
180.0,17.5,1,2,2,751,1
207.26,85.0,1,6,3,752,1
317.5,56.0,1,8,4,753,0
201.6,52.5,1,6,3,751,0
375.0,61.0,1,12,3,751,0
234.0,47.0,1,6,3,751,1
90.0,7.0,1,1,1,749,1
90.0,7.0,1,1,1,749,1
339.6,56.0,1,8,4,752,1
546.7,98.0,1,14,7,755,1
311.1,96.5,1,8,4,752,1
92.0,34.0,1,2,1,749,0
271.0,56.0,1,6,3,751,1
271.0,6.0,1,6,3,751,1
88.0,1.0,1,1,1,749,1
88.0,1.0,1,1,1,749,1
88.0,10.0,1,1,1,749,1
292.5,32.5,1,3,3,751,0
102.0,108.1,1,2,1,749,1
318.75,81.8,1,10,5,753,1
79.2,30.0,1,2,1,749,1
313.0,69.0,1,6,3,751,1
393.9,291.0,1,10,5,753,1
470.3,84.0,1,12,6,754,0
88.0,82.0,1,2,1,749,1
351.5,56.0,1,8,4,752,1
79.2,1.0,1,1,1,749,1
82.0,9.5,1,1,1,748,1
73.0,16.0,1,1,1,748,0
156.0,21.0,1,2,2,749,1
266.0,61.0,2,3,3,692,1
73.0,54.5,1,1,1,748,0
680.0,85.5,7,8,8,427,0
73.2,16.0,1,1,1,748,0
146.0,42.0,1,2,2,749,0
1181.7,212.4,1,10,5,752,0
84.0,60.5,1,2,1,748,1
457.55,84.0,1,12,4,751,1
311.55,61.0,1,8,4,751,0
365.0,44.0,1,1,1,748,1
360.0,70.0,1,2,1,748,1
164.0,64.0,1,4,2,749,1
311.55,99.5,1,8,4,751,1
224.28,56.0,1,8,4,751,1
174.0,36.0,1,6,3,750,0
174.0,36.0,1,6,3,750,0
466.3,22.0,1,20,10,756,1
570.1,182.0,1,20,10,756,1
466.3,14.0,1,20,10,756,1
78.6,7.0,1,1,1,747,1
535.5,74.0,1,14,7,753,0
133.0,33.2,2,2,2,280,0
249.0,41.0,2,3,3,742,1
146.0,14.0,1,2,2,748,0
73.0,7.0,1,1,1,747,1
178.5,252.5,1,6,3,749,0
214.0,113.0,1,6,2,748,1
100.0,7.0,1,1,1,747,1
69.2,44.0,1,1,1,747,0
112.5,28.0,1,4,2,748,1
268.8,72.49,1,8,4,750,0
88.0,7.0,1,1,1,747,0
82.0,7.0,1,1,1,747,0
78.0,5.5,1,2,1,747,1
263.35,76.0,1,10,5,751,1
64.2,7.0,1,1,1,747,0
387.95,104.0,1,10,5,751,1
296.4,35.0,1,4,4,749,1
82.0,7.0,1,1,1,746,0
82.0,7.0,1,1,1,746,0
52.36,1.0,1,1,1,746,1
82.0,16.0,1,1,1,746,1
144.0,14.0,1,2,2,747,0
342.0,151.8,1,8,4,749,1
82.0,36.0,1,1,1,746,1
216.0,21.0,1,3,3,748,0
169.12,4.0,1,4,4,749,1
305.6,56.0,1,8,4,749,1
78.0,2.0,1,2,1,746,1
247.8,97.0,1,8,4,749,1
702.0,592.5,1,3,3,748,1
234.0,321.0,1,6,3,748,1
264.0,69.49,1,6,3,748,1
330.5,90.5,2,4,4,430,1
230.4,28.5,1,8,4,748,1
116.0,120.0,1,4,2,746,0
263.35,142.0,1,10,5,749,1
78.0,2.0,1,2,1,745,1
78.0,1.0,1,1,1,745,1
489.6,84.0,1,4,2,745,1
324.2,70.0,1,10,5,749,1
59.0,9.0,1,1,1,745,0
60.0,21.0,1,3,1,745,1
305.6,56.0,1,8,4,748,1
66.0,14.0,1,2,1,745,0
234.0,13.0,1,3,3,747,1
64.0,14.5,1,1,1,745,0
80.0,7.0,1,1,1,745,0
80.0,7.0,1,1,1,745,0
240.6,28.0,1,3,3,747,0
64.0,7.0,1,1,1,745,0
204.2,240.7,1,4,4,748,1
282.0,42.0,1,3,1,745,1
64.0,16.0,1,1,1,745,0
278.4,64.0,1,8,4,748,0
64.0,7.0,1,1,1,745,0
275.2,28.0,1,4,4,748,1
64.0,7.0,1,1,1,745,0
64.0,7.0,1,1,1,745,0
64.0,16.0,1,1,1,745,0
64.0,10.0,1,1,1,745,0
64.0,10.0,1,1,1,745,0
835.2,157.0,1,8,4,748,0
224.28,56.0,1,8,4,748,0
92.0,23.0,1,2,1,745,1
86.0,43.5,1,2,1,745,0
65.0,25.5,1,2,1,745,0
79.2,7.0,1,2,1,745,1
295.6,28.0,1,4,4,748,1
88.0,22.0,1,2,1,745,1
264.0,66.0,1,2,1,745,1
164.0,14.0,1,2,2,746,1
227.34,205.0,1,6,3,747,1
252.0,44.5,1,6,3,746,1
1129.0,201.0,1,30,10,753,1
306.0,42.0,1,6,3,746,0
504.63,179.5,1,18,9,752,1
448.56,115.0,1,16,8,751,1
77.0,14.0,1,2,1,744,0
108.8,20.0,1,2,2,745,0
108.8,4.5,1,2,2,745,0
276.0,76.0,1,6,3,746,1
411.0,88.0,1,12,6,749,1
237.6,100.0,1,6,3,746,0
265.2,72.0,1,8,4,747,1
237.6,60.0,1,6,3,746,1
174.0,46.5,1,6,3,746,0
176.0,44.0,1,4,2,745,0
92.7,21.0,1,3,1,744,0
202.5,66.0,1,2,1,744,0
202.5,159.0,1,1,1,744,0
174.0,76.0,1,4,2,745,1
156.0,49.5,1,4,1,744,1
2754.0,1496.0,1,68,34,777,0
426.0,251.0,1,15,5,748,1
119.0,21.0,1,4,2,745,0
717.75,302.0,1,20,5,748,1
52.8,124.7,1,2,1,744,0
184.8,211.2,1,2,1,744,0
1254.6,797.0,1,18,9,752,0
94.0,14.0,1,3,1,744,0
305.6,96.5,1,8,4,747,1
216.0,49.0,1,6,2,745,1
212.0,46.0,1,4,2,745,1
305.6,147.5,1,8,4,747,1
1598.8,276.0,1,48,12,755,1
470.0,376.0,1,10,5,747,1
201.6,42.0,1,6,3,745,0
