LodgingRevenue,OtherRevenue,BookingsCheckedIn,PersonsNights,RoomNights,DaysSinceLastStay,req_room,Cluster
164.4,154.0,1,2,2,658,0,Budget Guests
174.96,76.5,1,2,2,658,0,Budget Guests
305.6,61.0,1,8,4,660,1,Group Travelers
192.0,30.0,1,2,2,658,0,Budget Guests
96.0,34.0,1,2,1,657,0,Budget Guests
374.0,90.49,1,10,5,661,1,Group Travelers
177.3,42.0,1,6,3,659,1,Group Travelers
99.0,153.0,1,1,1,657,0,Budget Guests
198.0,160.0,1,2,2,658,0,Budget Guests
99.0,153.0,1,1,1,657,0,Budget Guests
1002.0,883.0,1,2,2,658,0,Budget Guests
441.5,133.5,1,10,5,661,1,Group Travelers
255.6,94.5,1,6,3,659,1,Group Travelers
255.6,42.0,1,6,3,659,1,Group Travelers
368.22,218.0,1,12,6,662,0,Budget Guests
300.0,96.0,1,6,2,658,0,Budget Guests
237.0,21.0,1,1,1,657,0,Budget Guests
102.0,7.0,1,1,1,657,1,Group Travelers
361.7,83.0,1,8,4,660,0,Budget Guests
201.6,42.0,1,6,3,659,1,Group Travelers
86.0,14.0,1,2,1,657,0,Budget Guests
253.24,68.0,1,8,4,660,0,Budget Guests
120.38,44.0,1,4,2,658,0,Budget Guests
537.0,269.99,3,20,7,325,1,Premium Guests
319.2,198.5,1,8,4,660,1,Group Travelers
198.0,181.75,1,2,2,658,0,Budget Guests
70.4,4.0,1,1,1,657,0,Budget Guests
297.0,167.0,1,3,3,658,0,Budget Guests
891.0,501.0,1,3,3,658,0,Budget Guests
297.0,167.0,1,3,3,658,0,Budget Guests
297.0,167.0,1,3,3,658,0,Budget Guests
297.0,167.0,1,3,3,658,0,Budget Guests
328.0,90.0,1,6,3,658,0,Budget Guests
256.92,92.5,1,8,4,659,0,Budget Guests
390.0,130.9,1,12,6,661,0,Budget Guests
74.0,7.0,1,1,1,656,0,Budget Guests
299.2,8.0,1,8,4,659,1,Group Travelers
208.32,82.0,1,6,3,658,0,Budget Guests
230.27,42.0,1,6,3,658,0,Budget Guests
80.4,7.0,1,1,1,656,0,Budget Guests
237.6,33.0,1,6,3,658,1,Group Travelers
241.3,56.0,1,8,4,659,1,Group Travelers
102.0,7.0,1,1,1,656,1,Group Travelers
241.3,56.0,1,8,4,659,1,Group Travelers
241.3,56.0,1,8,4,659,1,Group Travelers
241.3,56.0,1,8,4,659,1,Group Travelers
241.3,56.0,1,8,4,659,1,Group Travelers
241.3,56.0,1,8,4,659,1,Group Travelers
97.0,28.0,1,1,1,656,0,Budget Guests
118.0,100.0,1,2,2,657,0,Budget Guests
89.0,7.0,1,1,1,656,0,Budget Guests
118.0,14.0,1,2,2,657,0,Budget Guests
118.0,20.0,1,2,2,657,0,Budget Guests
180.0,18.0,1,1,1,656,0,Budget Guests
89.0,7.0,1,1,1,656,0,Budget Guests
353.2,56.0,1,8,4,659,1,Group Travelers
118.0,14.0,1,2,2,657,0,Budget Guests
126.0,199.0,1,4,2,657,1,Group Travelers
60.0,18.5,1,1,1,656,0,Budget Guests
180.0,18.0,1,1,1,656,0,Budget Guests
180.0,18.0,1,1,1,656,0,Budget Guests
59.0,7.0,1,1,1,656,0,Budget Guests
203.28,6.0,1,6,3,658,1,Group Travelers
70.4,11.0,1,1,1,656,0,Budget Guests
328.0,42.0,1,6,3,658,0,Budget Guests
220.6,56.0,1,8,4,659,1,Group Travelers
197.07,64.5,1,6,3,658,1,Group Travelers
244.0,56.0,1,8,4,659,1,Group Travelers
167.0,114.5,2,5,3,306,1,Premium Guests
299.0,159.5,2,3,3,306,0,Budget Guests
202.0,28.0,1,4,2,657,1,Group Travelers
244.0,59.0,1,8,4,659,1,Group Travelers
98.0,12.5,1,1,1,656,1,Group Travelers
238.5,21.0,1,3,3,658,1,Group Travelers
238.5,21.0,1,3,3,658,1,Group Travelers
195.2,38.5,1,3,3,658,0,Budget Guests
94.0,16.0,1,1,1,656,0,Budget Guests
149.0,16.0,1,1,1,656,0,Budget Guests
268.8,169.5,1,8,4,659,0,Budget Guests
241.0,137.0,2,6,3,655,1,Group Travelers
238.5,21.0,1,3,3,658,1,Group Travelers
297.5,52.5,1,10,5,660,1,Group Travelers
290.0,147.79,1,10,5,660,0,Budget Guests
94.0,16.0,1,1,1,656,0,Budget Guests
94.0,16.0,1,1,1,656,0,Budget Guests
361.7,125.0,1,8,4,659,1,Group Travelers
210.0,36.0,1,6,3,658,0,Budget Guests
327.7,135.0,1,8,4,659,1,Group Travelers
327.7,56.0,1,8,4,659,1,Group Travelers
200.43,50.0,1,6,3,658,1,Group Travelers
238.5,21.0,1,3,3,658,1,Group Travelers
882.0,825.6,1,2,2,657,0,Budget Guests
311.0,186.0,2,4,3,306,1,Premium Guests
242.5,8.0,1,5,5,660,1,Group Travelers
222.0,117.0,1,3,3,658,0,Budget Guests
222.0,69.0,1,3,3,658,0,Budget Guests
406.6,230.8,1,8,4,658,1,Group Travelers
247.2,42.0,1,6,3,657,0,Budget Guests
237.6,64.0,1,6,3,657,0,Budget Guests
98.0,2.0,1,2,1,655,0,Budget Guests
306.85,117.5,1,10,5,659,1,Group Travelers
141.0,17.0,1,2,1,655,0,Budget Guests
174.0,36.0,1,6,3,657,0,Budget Guests
374.0,10.0,1,10,5,659,1,Group Travelers
237.6,6.0,1,6,3,657,0,Budget Guests
319.2,121.0,1,8,4,658,1,Group Travelers
353.2,189.8,1,8,4,658,1,Group Travelers
294.0,26.0,1,6,3,657,0,Budget Guests
441.5,72.6,1,10,5,659,0,Budget Guests
220.6,56.0,1,8,4,658,1,Group Travelers
543.0,68.5,2,5,5,306,0,Budget Guests
406.6,211.3,1,8,4,658,1,Group Travelers
176.0,31.0,1,2,2,656,0,Budget Guests
98.0,2.0,1,2,1,655,0,Budget Guests
599.74,171.1,3,12,6,642,0,Budget Guests
80.4,20.5,1,1,1,655,1,Group Travelers
97.0,99.5,1,1,1,655,0,Budget Guests
370.2,67.5,1,8,4,658,0,Budget Guests
284.0,65.0,1,6,3,657,0,Budget Guests
174.0,36.0,1,6,3,657,1,Group Travelers
231.0,54.0,1,9,3,657,1,Group Travelers
263.2,124.0,1,8,4,658,1,Group Travelers
275.2,68.0,1,4,4,658,1,Group Travelers
202.4,14.0,1,2,2,656,0,Budget Guests
232.0,158.0,1,8,4,658,0,Budget Guests
338.0,63.6,1,6,3,657,0,Budget Guests
242.0,28.0,2,2,2,306,0,Budget Guests
158.4,121.5,1,4,2,656,0,Budget Guests
234.76,56.0,1,8,4,658,1,Group Travelers
543.0,63.0,2,5,5,306,0,Budget Guests
232.0,173.0,1,8,4,658,0,Budget Guests
266.56,8.0,1,8,4,658,1,Group Travelers
528.55,86.0,3,10,7,306,1,Premium Guests
263.2,146.0,1,8,4,658,1,Group Travelers
230.4,143.6,1,8,4,658,1,Group Travelers
431.2,144.0,1,12,4,658,1,Group Travelers
897.6,1255.5,1,8,4,658,0,Budget Guests
319.2,63.0,1,8,4,658,1,Group Travelers
417.0,76.0,3,5,5,306,0,Budget Guests
316.2,28.0,1,8,4,658,0,Budget Guests
299.2,13.0,1,4,4,658,0,Budget Guests
1107.0,208.0,8,21,10,9,1,Premium Guests
645.68,93.0,1,16,4,658,1,Group Travelers
726.0,87.5,2,6,6,307,0,Budget Guests
177.0,104.0,1,3,3,657,0,Budget Guests
118.0,14.0,1,2,2,656,0,Budget Guests
442.68,85.4,1,14,7,661,0,Budget Guests
59.0,7.0,1,1,1,655,0,Budget Guests
374.0,70.0,1,10,5,659,0,Budget Guests
319.2,128.5,1,8,4,658,1,Group Travelers
263.2,129.0,1,8,4,658,1,Group Travelers
74.0,16.0,1,1,1,655,0,Budget Guests
399.0,281.5,1,10,5,659,1,Group Travelers
220.6,105.5,1,8,4,658,0,Budget Guests
233.04,127.0,1,8,4,658,0,Budget Guests
232.0,48.0,1,8,4,658,0,Budget Guests
140.0,17.0,1,2,2,656,0,Budget Guests
374.0,30.0,1,10,5,659,1,Group Travelers
240.0,28.0,2,4,4,306,0,Budget Guests
286.8,165.0,1,8,4,658,1,Group Travelers
690.0,310.5,2,8,4,293,1,Premium Guests
290.0,60.0,1,10,5,658,0,Budget Guests
299.2,161.5,1,8,4,657,1,Group Travelers
238.0,76.0,1,8,4,657,0,Budget Guests
319.2,347.5,1,8,4,657,0,Budget Guests
174.0,126.0,1,6,3,656,0,Budget Guests
255.6,42.0,1,6,3,656,1,Group Travelers
399.0,119.5,1,10,5,658,1,Group Travelers
467.0,174.5,1,10,5,658,1,Group Travelers
202.08,131.1,1,6,3,656,1,Group Travelers
284.1,201.0,1,10,5,658,1,Group Travelers
630.0,108.0,1,14,7,660,0,Budget Guests
282.6,44.5,1,6,3,656,1,Group Travelers
255.6,95.0,1,6,3,656,0,Budget Guests
382.97,27.5,1,14,7,660,1,Group Travelers
197.0,41.3,1,3,3,656,1,Group Travelers
60.98,2.0,1,2,1,654,1,Group Travelers
158.4,38.0,1,4,2,655,1,Group Travelers
118.2,3.0,1,3,1,654,0,Budget Guests
152.4,28.0,1,4,2,655,0,Budget Guests
478.8,137.0,1,12,6,659,1,Group Travelers
180.0,86.0,1,4,1,654,0,Budget Guests
102.0,14.5,1,1,1,654,1,Group Travelers
116.0,33.0,1,2,1,654,1,Group Travelers
306.3,6.0,1,6,6,659,1,Group Travelers
275.75,77.0,1,10,5,658,1,Group Travelers
378.7,90.0,1,8,4,657,0,Budget Guests
201.6,67.9,1,6,3,656,1,Group Travelers
53.0,36.2,1,2,1,654,0,Budget Guests
266.4,57.0,1,6,3,656,0,Budget Guests
319.2,56.0,1,8,4,657,1,Group Travelers
123.0,25.0,1,2,1,654,0,Budget Guests
271.8,42.0,1,6,3,656,1,Group Travelers
204.0,14.0,1,2,2,655,1,Group Travelers
290.0,60.0,1,10,5,658,0,Budget Guests
230.4,125.0,1,8,4,657,1,Group Travelers
202.08,120.6,1,6,3,656,1,Group Travelers
152.88,36.0,1,4,2,655,0,Budget Guests
382.0,281.5,1,10,5,658,1,Group Travelers
280.0,88.0,1,8,4,657,1,Group Travelers
372.6,63.0,1,9,3,656,1,Group Travelers
98.0,11.0,1,2,1,654,1,Group Travelers
300.0,30.0,1,5,5,658,0,Budget Guests
300.0,30.0,1,5,5,658,0,Budget Guests
144.32,22.0,1,4,2,655,0,Budget Guests
146.0,14.0,1,2,1,654,1,Group Travelers
98.0,2.0,1,2,1,654,0,Budget Guests
277.8,266.1,1,6,3,655,1,Group Travelers
319.2,93.0,1,8,4,656,1,Group Travelers
299.2,63.5,1,8,4,656,1,Group Travelers
624.0,127.0,1,16,8,660,1,Group Travelers
624.0,116.0,1,16,8,660,1,Group Travelers
592.0,72.5,1,8,8,660,0,Budget Guests
624.0,114.0,1,16,8,660,1,Group Travelers
237.6,55.0,1,6,3,655,0,Budget Guests
237.6,46.0,1,6,3,655,1,Group Travelers
592.0,55.0,1,8,8,660,0,Budget Guests
856.0,165.0,1,24,8,660,1,Group Travelers
624.0,110.0,1,16,8,660,1,Group Travelers
174.0,36.0,1,6,3,655,0,Budget Guests
98.0,22.5,1,2,1,653,0,Budget Guests
174.0,36.0,1,6,3,655,0,Budget Guests
260.92,56.0,1,8,4,656,1,Group Travelers
255.6,63.0,1,6,3,655,1,Group Travelers
174.0,36.0,1,6,3,655,0,Budget Guests
460.8,37.5,1,16,8,660,0,Budget Guests
230.4,30.0,1,8,4,656,1,Group Travelers
372.6,86.0,1,9,3,655,0,Budget Guests
209.31,69.0,1,6,3,655,1,Group Travelers
280.35,91.5,1,10,5,657,1,Group Travelers
238.0,42.0,1,8,4,656,0,Budget Guests
201.6,47.5,1,6,3,655,0,Budget Guests
255.6,69.0,1,6,3,655,0,Budget Guests
451.0,55.0,2,7,3,451,0,Budget Guests
255.6,42.0,1,6,3,655,0,Budget Guests
54.05,34.5,1,2,1,653,1,Group Travelers
319.2,68.0,1,8,4,656,1,Group Travelers
158.4,4.0,1,4,2,654,1,Group Travelers
79.2,22.0,1,2,1,653,1,Group Travelers
194.0,4.6,1,4,4,656,1,Group Travelers
220.6,56.0,1,8,4,656,1,Group Travelers
158.4,46.5,1,4,2,654,1,Group Travelers
232.0,37.0,1,4,2,654,0,Budget Guests
182.94,42.5,1,6,3,655,1,Group Travelers
212.0,45.0,1,4,2,654,1,Group Travelers
201.6,68.5,1,6,3,655,1,Group Travelers
134.4,28.0,1,4,2,654,0,Budget Guests
172.0,104.0,1,6,2,654,1,Group Travelers
98.0,121.5,1,2,1,653,0,Budget Guests
67.2,14.0,1,2,1,653,0,Budget Guests
201.6,75.5,1,2,1,653,0,Budget Guests
465.2,154.0,1,12,4,656,1,Group Travelers
116.0,24.0,1,4,2,654,0,Budget Guests
128.0,24.0,1,3,1,653,1,Group Travelers
237.6,38.0,1,6,3,655,0,Budget Guests
295.0,48.8,1,5,5,657,0,Budget Guests
404.0,96.5,1,12,4,656,1,Group Travelers
884.52,199.0,1,9,3,655,0,Budget Guests
177.0,28.5,1,3,3,655,0,Budget Guests
295.0,35.0,1,5,5,657,1,Group Travelers
189.0,33.0,1,6,3,655,1,Group Travelers
232.0,28.0,1,4,2,654,0,Budget Guests
189.0,33.0,1,6,3,655,1,Group Travelers
360.0,195.0,1,8,2,654,1,Group Travelers
237.6,6.0,1,6,3,655,1,Group Travelers
884.52,191.5,1,9,3,655,0,Budget Guests
91.2,34.0,1,3,1,653,1,Group Travelers
189.0,33.0,1,6,3,655,1,Group Travelers
297.5,86.0,1,10,5,657,1,Group Travelers
303.0,60.0,1,10,5,657,0,Budget Guests
446.25,83.75,1,15,5,657,1,Group Travelers
63.0,2.0,1,2,1,653,0,Budget Guests
201.6,42.0,1,6,3,655,0,Budget Guests
79.2,14.5,1,2,1,653,1,Group Travelers
181.2,46.0,1,4,2,654,1,Group Travelers
465.2,86.0,1,12,4,656,0,Budget Guests
118.2,110.0,1,4,2,654,1,Group Travelers
455.2,131.0,1,8,4,656,1,Group Travelers
299.2,27.0,1,8,4,656,1,Group Travelers
248.4,60.0,1,6,2,654,0,Budget Guests
1021.2,240.5,1,27,9,661,0,Budget Guests
150.0,36.0,1,3,1,653,1,Group Travelers
158.4,6.5,1,4,2,654,0,Budget Guests
174.0,66.3,1,6,3,654,0,Budget Guests
256.0,28.0,1,4,4,655,0,Budget Guests
256.0,28.0,1,4,4,655,0,Budget Guests
256.0,28.0,1,4,4,655,0,Budget Guests
237.6,34.0,1,6,3,654,0,Budget Guests
264.0,56.0,1,8,4,655,0,Budget Guests
244.8,45.0,1,6,3,654,1,Group Travelers
264.0,56.0,1,8,4,655,0,Budget Guests
264.0,62.5,1,8,4,655,0,Budget Guests
255.6,98.5,1,6,3,654,0,Budget Guests
256.0,94.0,1,4,4,655,0,Budget Guests
264.0,99.5,1,8,4,655,0,Budget Guests
256.0,98.5,1,4,4,655,0,Budget Guests
264.0,147.0,1,8,4,655,0,Budget Guests
108.0,58.5,1,8,4,655,0,Budget Guests
264.0,61.0,1,8,4,655,0,Budget Guests
442.0,368.5,1,4,2,653,0,Budget Guests
442.0,28.0,1,4,2,653,0,Budget Guests
353.2,153.0,1,8,4,655,1,Group Travelers
106.0,14.0,1,2,1,652,0,Budget Guests
319.2,203.5,1,8,4,655,1,Group Travelers
115.86,26.0,1,4,2,653,1,Group Travelers
189.0,159.0,1,6,3,654,0,Budget Guests
255.6,77.0,1,6,3,654,0,Budget Guests
244.8,112.5,1,6,3,654,1,Group Travelers
788.4,63.0,1,3,3,654,1,Group Travelers
79.2,22.0,1,2,1,652,1,Group Travelers
201.6,147.0,1,6,3,654,0,Budget Guests
237.6,95.5,1,6,3,654,1,Group Travelers
618.1,98.0,1,14,7,658,0,Budget Guests
158.4,4.0,1,4,2,653,1,Group Travelers
237.6,68.0,1,6,3,654,1,Group Travelers
305.6,88.0,1,8,4,655,1,Group Travelers
237.6,42.5,1,6,3,654,0,Budget Guests
201.6,87.0,1,6,3,654,0,Budget Guests
255.6,138.5,1,6,3,654,0,Budget Guests
158.4,4.0,1,4,2,653,1,Group Travelers
232.56,28.0,1,4,4,655,1,Group Travelers
260.92,217.0,1,8,4,655,1,Group Travelers
209.31,114.0,1,6,3,654,1,Group Travelers
286.0,52.0,1,6,2,653,1,Group Travelers
319.2,56.0,1,8,4,655,0,Budget Guests
248.4,42.0,1,6,2,653,0,Budget Guests
170.4,28.0,1,4,2,653,1,Group Travelers
116.0,24.0,1,4,2,653,0,Budget Guests
116.0,24.0,1,4,2,653,0,Budget Guests
180.21,202.5,1,6,3,654,1,Group Travelers
415.8,116.0,1,12,3,654,1,Group Travelers
188.52,49.0,1,6,3,654,1,Group Travelers
766.8,222.0,1,6,3,654,1,Group Travelers
234.76,60.0,1,8,4,655,1,Group Travelers
255.6,42.0,1,6,3,654,1,Group Travelers
499.2,158.5,1,12,4,655,0,Budget Guests
237.6,110.5,1,6,3,654,1,Group Travelers
98.0,31.0,1,2,1,652,0,Budget Guests
130.0,77.0,1,4,2,653,0,Budget Guests
255.6,114.0,1,6,3,654,1,Group Travelers
201.6,42.0,1,6,3,654,0,Budget Guests
299.2,57.0,1,4,4,655,1,Group Travelers
382.0,70.0,1,10,5,656,1,Group Travelers
305.6,63.0,1,8,4,655,1,Group Travelers
188.4,46.0,1,4,2,653,1,Group Travelers
339.6,58.5,1,8,4,655,0,Budget Guests
201.6,44.5,1,6,3,654,0,Budget Guests
201.6,42.0,1,6,3,654,0,Budget Guests
480.7,105.5,1,8,4,655,1,Group Travelers
201.6,115.0,1,6,3,654,0,Budget Guests
255.6,69.0,1,6,3,654,1,Group Travelers
1047.6,63.0,1,3,3,654,0,Budget Guests
495.0,33.0,1,6,3,654,1,Group Travelers
214.2,56.5,1,9,3,654,1,Group Travelers
316.8,124.45,1,12,4,655,0,Budget Guests
1063.8,106.5,1,3,3,654,1,Group Travelers
196.0,47.0,1,4,2,653,0,Budget Guests
252.0,21.0,1,3,3,654,1,Group Travelers
450.0,68.0,1,9,3,654,1,Group Travelers
202.5,49.0,1,9,3,654,1,Group Travelers
521.0,192.0,1,10,5,656,0,Budget Guests
188.4,49.0,1,4,2,653,1,Group Travelers
349.2,176.4,1,9,3,654,1,Group Travelers
252.0,44.0,1,8,4,655,0,Budget Guests
140.0,30.0,1,3,1,652,1,Group Travelers
300.0,58.0,1,6,2,653,0,Budget Guests
933.0,151.3,2,9,9,307,0,Budget Guests
350.0,74.7,1,8,2,653,0,Budget Guests
195.0,42.0,1,6,3,654,0,Budget Guests
347.1,136.6,1,9,3,654,0,Budget Guests
734.4,132.0,1,6,3,654,1,Group Travelers
255.6,69.0,1,6,3,654,0,Budget Guests
299.2,145.5,1,8,4,655,1,Group Travelers
353.2,58.5,1,8,4,655,0,Budget Guests
264.0,56.0,1,8,4,655,0,Budget Guests
255.6,126.6,1,6,3,654,1,Group Travelers
189.0,33.0,1,6,3,654,0,Budget Guests
957.6,168.0,1,8,4,655,0,Budget Guests
319.2,64.0,1,8,4,655,0,Budget Guests
374.0,137.0,1,10,5,656,0,Budget Guests
372.4,147.1,1,6,3,653,0,Budget Guests
299.2,100.5,1,8,4,654,1,Group Travelers
232.0,48.0,1,8,4,654,0,Budget Guests
98.0,26.2,1,2,1,651,0,Budget Guests
374.0,95.5,1,10,5,655,1,Group Travelers
256.5,49.5,1,9,3,653,0,Budget Guests
374.0,34.8,1,5,5,655,1,Group Travelers
297.5,52.5,1,10,5,655,0,Budget Guests
260.0,76.0,1,8,4,654,1,Group Travelers
348.0,55.0,1,6,3,653,1,Group Travelers
173.79,111.0,1,6,3,653,0,Budget Guests
845.0,108.0,8,9,9,454,0,Budget Guests
172.0,37.5,1,4,2,652,0,Budget Guests
74.0,7.0,1,1,1,651,0,Budget Guests
284.0,14.0,1,2,2,652,1,Group Travelers
262.0,32.0,1,4,2,652,0,Budget Guests
96.0,15.0,1,1,1,651,0,Budget Guests
208.35,14.0,1,2,2,652,0,Budget Guests
174.0,36.0,1,6,3,653,0,Budget Guests
305.6,56.0,1,8,4,654,1,Group Travelers
234.76,141.73,1,8,4,654,1,Group Travelers
164.8,46.0,1,4,2,652,1,Group Travelers
2045.0,382.5,7,19,19,168,0,Budget Guests
890.0,86.5,2,4,4,567,0,Budget Guests
116.0,26.0,1,4,2,652,1,Group Travelers
116.0,26.0,1,4,2,652,0,Budget Guests
237.6,87.0,1,6,3,653,1,Group Travelers
234.76,163.75,1,8,4,654,1,Group Travelers
328.0,254.4,1,6,3,653,0,Budget Guests
416.5,73.5,1,14,7,657,0,Budget Guests
297.5,52.5,1,10,5,655,0,Budget Guests
297.5,36.25,1,5,5,655,0,Budget Guests
158.4,29.0,1,4,2,652,0,Budget Guests
374.0,36.5,1,10,5,655,1,Group Travelers
322.2,167.4,1,9,3,653,1,Group Travelers
511.0,98.0,1,14,7,657,1,Group Travelers
250.44,106.7,1,8,4,654,1,Group Travelers
237.6,75.2,1,6,3,653,0,Budget Guests
476.0,517.5,1,14,7,657,1,Group Travelers
348.0,49.5,1,6,3,653,0,Budget Guests
353.2,56.0,1,8,4,653,1,Group Travelers
116.0,24.0,1,4,2,651,0,Budget Guests
258.0,42.0,1,6,3,652,0,Budget Guests
188.4,28.0,1,4,2,651,1,Group Travelers
232.0,84.5,1,8,4,653,0,Budget Guests
284.0,45.0,1,2,2,651,1,Group Travelers
598.1,248.3,1,6,3,649,0,Budget Guests
158.0,14.0,1,2,2,651,0,Budget Guests
252.0,250.5,1,8,4,653,0,Budget Guests
252.0,30.0,1,4,4,653,0,Budget Guests
252.0,60.0,1,8,4,653,0,Budget Guests
166.0,28.0,1,4,2,651,1,Group Travelers
158.0,14.0,1,2,2,651,0,Budget Guests
166.0,28.0,1,4,2,651,0,Budget Guests
166.0,28.0,1,4,2,651,1,Group Travelers
166.0,28.0,1,4,2,651,1,Group Travelers
166.0,28.0,1,4,2,651,0,Budget Guests
81.6,56.0,1,2,1,650,1,Group Travelers
162.0,20.0,2,3,2,622,0,Budget Guests
166.0,28.0,1,4,2,651,0,Budget Guests
166.0,28.0,1,4,2,651,1,Group Travelers
288.0,54.5,1,6,3,652,1,Group Travelers
189.0,33.0,1,6,3,652,0,Budget Guests
224.28,122.0,1,8,4,653,1,Group Travelers
158.0,14.0,1,2,2,651,0,Budget Guests
224.28,72.0,1,8,4,653,1,Group Travelers
222.08,99.0,1,4,4,653,1,Group Travelers
166.0,28.0,1,4,2,651,0,Budget Guests
166.0,28.0,1,4,2,651,0,Budget Guests
166.0,28.0,1,4,2,651,0,Budget Guests
166.0,28.0,1,4,2,651,0,Budget Guests
876.0,40.0,1,2,2,651,0,Budget Guests
166.0,28.0,1,4,2,651,1,Group Travelers
166.0,28.0,1,4,2,651,0,Budget Guests
166.0,28.0,1,4,2,651,0,Budget Guests
166.0,28.0,1,4,2,651,0,Budget Guests
166.0,28.0,1,4,2,651,0,Budget Guests
166.0,28.0,1,4,2,651,0,Budget Guests
166.0,28.0,1,4,2,651,1,Group Travelers
166.0,28.0,1,4,2,651,1,Group Travelers
166.0,28.0,1,4,2,651,1,Group Travelers
166.0,28.0,1,4,2,651,1,Group Travelers
166.0,28.0,1,4,2,651,1,Group Travelers
166.0,28.0,1,4,2,651,1,Group Travelers
166.0,28.0,1,4,2,651,1,Group Travelers
166.0,28.0,1,4,2,651,1,Group Travelers
166.0,28.0,1,4,2,651,1,Group Travelers
166.0,28.0,1,4,2,651,1,Group Travelers
259.4,77.6,1,4,2,651,1,Group Travelers
860.0,99.0,2,6,6,596,1,Group Travelers
818.6,270.0,6,6,6,412,1,Premium Guests
174.0,95.0,1,6,3,652,0,Budget Guests
357.0,63.1,1,12,6,655,1,Group Travelers
158.0,14.0,1,2,2,651,0,Budget Guests
306.85,95.0,1,10,5,654,1,Group Travelers
55.5,14.0,1,2,1,650,0,Budget Guests
237.6,26.0,1,6,3,652,0,Budget Guests
264.0,6.0,1,6,3,652,0,Budget Guests
374.0,154.5,1,10,5,654,1,Group Travelers
197.4,55.0,1,4,2,651,0,Budget Guests
249.9,18.0,1,3,3,652,1,Group Travelers
86.4,39.0,1,2,1,650,1,Group Travelers
264.0,46.0,1,6,3,652,0,Budget Guests
393.05,63.15,1,15,5,654,0,Budget Guests
387.2,100.5,1,8,4,653,1,Group Travelers
184.68,121.6,1,6,3,651,0,Budget Guests
1144.0,232.5,3,10,7,112,0,Budget Guests
534.0,106.5,1,2,2,650,0,Budget Guests
353.2,154.5,1,8,4,652,0,Budget Guests
282.6,42.0,1,6,3,651,1,Group Travelers
268.8,56.0,1,8,4,652,0,Budget Guests
144.0,1.0,1,1,1,649,1,Group Travelers
353.2,56.0,1,8,4,652,0,Budget Guests
213.8,115.0,1,8,4,652,1,Group Travelers
353.2,56.0,1,8,4,652,1,Group Travelers
299.2,8.0,1,8,4,652,1,Group Travelers
93.0,18.5,1,1,1,649,1,Group Travelers
87.0,23.0,1,2,1,649,1,Group Travelers
824.6,365.4,1,14,7,655,1,Group Travelers
283.52,283.8,1,8,4,652,0,Budget Guests
426.5,86.0,1,15,5,653,0,Budget Guests
745.2,123.0,1,6,2,650,0,Budget Guests
73.2,7.0,1,1,1,649,0,Budget Guests
210.0,36.0,1,6,3,651,0,Budget Guests
115.86,29.0,1,4,2,650,1,Group Travelers
115.86,14.0,1,4,2,650,0,Budget Guests
88.0,22.0,1,1,1,649,0,Budget Guests
382.0,70.0,1,8,4,652,1,Group Travelers
319.2,76.5,1,8,4,652,0,Budget Guests
957.6,411.0,1,8,4,652,0,Budget Guests
174.0,36.0,1,6,3,651,0,Budget Guests
1365.6,196.47,1,8,4,652,1,Group Travelers
448.8,114.0,1,8,4,652,1,Group Travelers
295.2,90.99,1,12,4,652,0,Budget Guests
353.2,167.0,1,8,4,652,1,Group Travelers
89.0,11.0,1,2,1,649,1,Group Travelers
238.0,66.0,1,8,4,652,0,Budget Guests
292.0,56.0,1,8,4,652,1,Group Travelers
370.88,160.8,1,8,4,652,0,Budget Guests
222.32,210.8,1,8,4,652,0,Budget Guests
416.5,137.5,1,14,7,655,1,Group Travelers
70.0,22.0,1,2,1,649,0,Budget Guests
62.4,22.0,1,1,1,649,0,Budget Guests
258.0,149.5,1,6,3,651,0,Budget Guests
97.0,16.5,1,2,1,649,1,Group Travelers
160.8,46.0,1,2,2,650,0,Budget Guests
89.0,32.5,1,2,1,649,1,Group Travelers
65.6,7.0,1,2,1,649,0,Budget Guests
97.0,26.0,1,2,1,649,1,Group Travelers
210.0,36.0,1,6,3,651,0,Budget Guests
53.0,14.0,1,2,1,649,0,Budget Guests
1568.0,379.8,1,24,8,656,0,Budget Guests
279.0,105.5,1,6,3,650,1,Group Travelers
297.0,97.5,1,3,3,650,1,Group Travelers
416.5,14.0,1,14,7,654,0,Budget Guests
290.0,106.5,1,10,5,652,0,Budget Guests
189.0,33.0,1,6,3,650,0,Budget Guests
389.6,171.8,1,8,4,651,0,Budget Guests
239.36,8.0,1,8,4,651,0,Budget Guests
450.0,70.0,1,10,5,652,0,Budget Guests
152.4,125.0,1,6,3,650,1,Group Travelers
387.2,101.5,1,8,4,651,0,Budget Guests
88.0,11.0,1,2,1,648,1,Group Travelers
268.8,127.5,1,8,4,651,0,Budget Guests
656.52,265.5,1,8,4,651,1,Group Travelers
206.84,247.5,1,8,4,651,1,Group Travelers
282.6,89.5,1,6,3,650,1,Group Travelers
176.0,23.0,1,2,2,649,1,Group Travelers
222.32,148.8,1,8,4,651,0,Budget Guests
87.0,16.99,1,1,1,648,0,Budget Guests
335.2,35.5,2,4,4,495,1,Premium Guests
787.6,82.5,1,5,5,652,1,Group Travelers
87.0,12.0,1,1,1,648,0,Budget Guests
444.0,439.0,2,4,4,497,0,Budget Guests
87.0,7.0,1,1,1,648,0,Budget Guests
87.0,21.0,1,1,1,648,0,Budget Guests
899.0,330.0,2,4,2,647,1,Group Travelers
